Time, Latitude, Longitude, Azimuth, Distance
21-Jul-2014 04:30:28, 52.6452, -168.5076, 101.1, 98.8
21-Jul-2014 04:30:28, 52.7578, -168.7199, 94.7, 82.6
21-Jul-2014 04:28:24, 52.7089, -168.6193, 97.7, 90.1
21-Jul-2014 04:28:23, 52.6151, -168.5517, 103.4, 96.6
21-Jul-2014 04:22:03, 52.6458, -168.5133, 101.1, 98.4
21-Jul-2014 04:21:20, 52.6370, -168.5174, 101.7, 98.3
16-Jul-2014 11:06:50, 53.5115, -169.0316, 38.2, 97.6
09-Apr-2014 10:20:33, 52.4697, -170.9930, -118.8, 81.0
25-Feb-2014 04:19:53, 52.8722, -170.0581, -55.5, 9.3
25-Feb-2014 04:17:30, 52.8358, -169.9478, -12.0, 1.2
31-Dec-2013 04:05:27, 52.9296, -169.9856, -13.5, 12.0
16-Oct-2013 09:39:23, 52.3655, -170.2806, -155.9, 55.9
01-Oct-2013 16:43:50, 52.2761, -170.2308, -162.3, 64.0
01-Sep-2013 17:25:00, 53.2783, -171.0772, -55.9, 91.0
01-Sep-2013 17:20:55, 53.2296, -171.1013, -59.4, 89.5
01-Sep-2013 17:13:34, 53.1721, -171.1569, -64.1, 89.9
31-Aug-2013 18:09:27, 53.3220, -169.9812, -2.6, 55.3
30-Aug-2013 16:13:44, 53.0049, -170.7094, -68.4, 55.1
30-Aug-2013 15:50:33, 53.6883, -169.8794, 2.5, 96.1
30-Aug-2013 15:50:33, 53.6656, -169.9179, 1.1, 93.5
30-Aug-2013 15:47:52, 53.6544, -169.9794, -1.4, 92.3
30-Aug-2013 15:47:52, 53.6575, -169.9894, -1.9, 92.6
30-Aug-2013 15:47:52, 53.6578, -170.0116, -2.8, 92.7
30-Aug-2013 15:45:26, 53.6428, -170.0253, -3.4, 91.1
30-Aug-2013 15:45:25, 53.6407, -170.0133, -2.9, 90.8
30-Aug-2013 15:35:53, 53.5869, -170.1680, -9.9, 86.0
28-Aug-2013 09:29:11, 52.5895, -170.3625, -132.7, 38.5
28-Aug-2013 09:29:11, 52.6135, -170.2975, -134.5, 33.5
25-May-2013 04:42:46, 53.1916, -170.8432, -55.5, 72.7
11-Mar-2013 16:54:00, 52.6807, -168.7294, 100.6, 83.3
09-Mar-2013 12:02:36, 52.8219, -170.9211, -89.9, 65.7
08-Mar-2013 22:48:01, 53.2249, -168.6557, 62.2, 97.0
14-Dec-2012 21:13:25, 53.0763, -169.6976, 30.5, 32.5
14-Dec-2012 17:28:47, 53.1063, -168.5477, 70.9, 98.6
